technique,case_id,state,runtime_avg,runtime_cnf
marking-3,CZ,{'edge6'},0.0, 0.0
marking-5,CZ,{'edge6'},0.0, 0.0
marking-7,CZ,{'edge6'},0.0, 0.0
marking-9,CZ,{'edge6'},0.0, 0.0
marking-3,D,{'edge2'},0.0, 0.0
marking-5,D,{'edge2'},0.0, 0.0
marking-7,D,{'edge2'},0.0, 0.0
marking-9,D,{'edge2'},0.0, 0.0
marking-3,DA,{'edge7'},0.0, 0.0
marking-5,DA,{'edge7'},0.0, 0.0
marking-7,DA,{'edge7'},0.0, 0.0
marking-9,DA,{'edge7'},0.0, 0.0
marking-3,DAA,{'edge10'},0.0, 0.0
marking-5,DAA,{'edge10'},0.0, 0.0
marking-7,DAA,{'edge10'},0.0, 0.0
marking-9,DAA,{'edge10'},0.0, 0.0
marking-3,DB,{'edge7'},0.0, 0.0
marking-5,DB,{'edge7'},0.0, 0.0
marking-7,DB,{'edge7'},0.0, 0.0
marking-9,DB,{'edge7'},0.0, 0.0
marking-3,DBA,{'edge4'},0.0, 0.0
marking-5,DBA,{'edge4'},0.0, 0.0
marking-7,DBA,{'edge4'},0.0, 0.0
marking-9,DBA,{'edge4'},0.0, 0.0
marking-3,DC,{'edge2'},0.0, 0.0
marking-5,DC,{'edge2'},0.0, 0.0
marking-7,DC,{'edge2'},0.0, 0.0
marking-9,DC,{'edge2'},0.0, 0.0
marking-3,DCA,{'edge6'},0.0, 0.0
marking-5,DCA,{'edge6'},0.0, 0.0
marking-7,DCA,{'edge6'},0.0, 0.0
marking-9,DCA,{'edge6'},0.0, 0.0
marking-3,DD,{'edge10'},0.0, 0.0
marking-5,DD,{'edge10'},0.0, 0.0
marking-7,DD,{'edge10'},0.0, 0.0
marking-9,DD,{'edge10'},0.0, 0.0
marking-3,DDA,{'edge40'},0.0, 0.0
marking-5,DDA,{'edge40'},0.0, 0.0
marking-7,DDA,{'edge40'},0.0, 0.0
marking-9,DDA,{'edge40'},0.0, 0.0
marking-3,DE,{'edge6'},0.0, 0.0
marking-5,DE,{'edge6'},0.0, 0.0
marking-7,DE,{'edge6'},0.0, 0.0
marking-9,DE,{'edge6'},0.0, 0.0
marking-3,DEA,{'edge6'},0.0, 0.0
marking-5,DEA,{'edge6'},0.0, 0.0
marking-7,DEA,{'edge6'},0.0, 0.0
marking-9,DEA,{'edge6'},0.0, 0.0
marking-3,DF,{'edge4'},0.0, 0.0
marking-5,DF,{'edge4'},0.0, 0.0
marking-7,DF,{'edge4'},0.0, 0.0
marking-9,DF,{'edge4'},0.0, 0.0
marking-3,DFA,{'edge40'},0.0, 0.0
marking-5,DFA,{'edge40'},0.0, 0.0
marking-7,DFA,{'edge40'},0.0, 0.0
marking-9,DFA,{'edge40'},0.0, 0.0
marking-3,DG,{'edge40'},0.0, 0.0
marking-5,DG,{'edge40'},0.0, 0.0
marking-7,DG,{'edge40'},0.0, 0.0
marking-9,DG,{'edge40'},0.0, 0.0
marking-3,DGA,{'edge10'},0.0, 0.0
marking-5,DGA,{'edge10'},0.0, 0.0
marking-7,DGA,{'edge10'},0.0, 0.0
marking-9,DGA,{'edge10'},0.0, 0.0
marking-3,DH,{'edge6'},0.0, 0.0
marking-5,DH,{'edge6'},0.0, 0.0
marking-7,DH,{'edge6'},0.0, 0.0
marking-9,DH,{'edge6'},0.0, 0.0
marking-3,DHA,{'edge6'},0.0, 0.0
marking-5,DHA,{'edge6'},0.0, 0.0
marking-7,DHA,{'edge6'},0.0, 0.0
marking-9,DHA,{'edge6'},0.0, 0.0
marking-3,DI,{'edge6'},0.0, 0.0
marking-5,DI,{'edge6'},0.0, 0.0
marking-7,DI,{'edge6'},0.0, 0.0
marking-9,DI,{'edge6'},0.0, 0.0
marking-3,DIA,{'edge6'},0.0, 0.0
marking-5,DIA,{'edge6'},0.0, 0.0
marking-7,DIA,{'edge6'},0.0, 0.0
marking-9,DIA,{'edge6'},0.0, 0.0
marking-3,DJ,{'edge7'},0.0, 0.0
marking-5,DJ,{'edge7'},0.0, 0.0
marking-7,DJ,{'edge7'},0.0, 0.0
marking-9,DJ,{'edge7'},0.0, 0.0
marking-3,DJA,{'edge41'},0.0, 0.0
marking-5,DJA,{'edge41'},0.0, 0.0
marking-7,DJA,{'edge41'},0.0, 0.0
marking-9,DJA,{'edge41'},0.0, 0.0
marking-3,DK,{'edge7'},0.0, 0.0
marking-5,DK,{'edge7'},0.0, 0.0
marking-7,DK,{'edge7'},0.0, 0.0
marking-9,DK,{'edge7'},0.0, 0.0
marking-3,DKA,{'edge4'},0.0, 0.0
marking-5,DKA,{'edge4'},0.0, 0.0
marking-7,DKA,{'edge4'},0.0, 0.0
marking-9,DKA,{'edge4'},0.0, 0.0
marking-3,DL,{'edge41'},0.0, 0.0
marking-5,DL,{'edge41'},0.0, 0.0
marking-7,DL,{'edge41'},0.0, 0.0
marking-9,DL,{'edge41'},0.0, 0.0
marking-3,DLA,{'edge10'},0.0, 0.0
marking-5,DLA,{'edge10'},0.0, 0.0
marking-7,DLA,{'edge10'},0.0, 0.0
marking-9,DLA,{'edge10'},0.0, 0.0
marking-3,DM,{'edge6'},0.0, 0.0
marking-5,DM,{'edge6'},0.0, 0.0
marking-7,DM,{'edge6'},0.0, 0.0
marking-9,DM,{'edge6'},0.0, 0.0
marking-3,DMA,{'edge4'},0.0, 0.0
marking-5,DMA,{'edge4'},0.0, 0.0
marking-7,DMA,{'edge4'},0.0, 0.0
marking-9,DMA,{'edge4'},0.0, 0.0
marking-3,DN,{'edge6'},0.0, 0.0
marking-5,DN,{'edge6'},0.0, 0.0
marking-7,DN,{'edge6'},0.0, 0.0
marking-9,DN,{'edge6'},0.0, 0.0
marking-3,DNA,{'edge10'},0.0, 0.0
marking-5,DNA,{'edge10'},0.0, 0.0
marking-7,DNA,{'edge10'},0.0, 0.0
marking-9,DNA,{'edge10'},0.0, 0.0
marking-3,DO,{'edge10'},0.0, 0.0
marking-5,DO,{'edge10'},0.0, 0.0
marking-7,DO,{'edge10'},0.0, 0.0
marking-9,DO,{'edge10'},0.0, 0.0
marking-3,DP,{'edge2'},0.0, 0.0
marking-5,DP,{'edge2'},0.0, 0.0
marking-7,DP,{'edge2'},0.0, 0.0
marking-9,DP,{'edge2'},0.0, 0.0
marking-3,DQ,{'edge41'},0.0, 0.0
marking-5,DQ,{'edge41'},0.0, 0.0
marking-7,DQ,{'edge41'},0.0, 0.0
marking-9,DQ,{'edge41'},0.0, 0.0
marking-3,DR,{'edge10'},0.0, 0.0
marking-5,DR,{'edge10'},0.0, 0.0
marking-7,DR,{'edge10'},0.0, 0.0
marking-9,DR,{'edge10'},0.0, 0.0
marking-3,DS,{'edge41'},0.0, 0.0
marking-5,DS,{'edge41'},0.0, 0.0
marking-7,DS,{'edge41'},0.0, 0.0
marking-9,DS,{'edge41'},0.0, 0.0
marking-3,DT,{'edge10'},0.0, 0.0
marking-5,DT,{'edge10'},0.0, 0.0
marking-7,DT,{'edge10'},0.0, 0.0
marking-9,DT,{'edge10'},0.0, 0.0
marking-3,DU,{'edge6'},0.0, 0.0
marking-5,DU,{'edge6'},0.0, 0.0
marking-7,DU,{'edge6'},0.0, 0.0
marking-9,DU,{'edge6'},0.0, 0.0
marking-3,DV,{'edge41'},0.0, 0.0
marking-5,DV,{'edge41'},0.0, 0.0
marking-7,DV,{'edge41'},0.0, 0.0
marking-9,DV,{'edge41'},0.0, 0.0
marking-3,DW,{'edge2'},0.0, 0.0
marking-5,DW,{'edge2'},0.0, 0.0
marking-7,DW,{'edge2'},0.0, 0.0
marking-9,DW,{'edge2'},0.0, 0.0
marking-3,DX,{'edge2'},0.0, 0.0
marking-5,DX,{'edge2'},0.0, 0.0
marking-7,DX,{'edge2'},0.0, 0.0
marking-9,DX,{'edge2'},0.0, 0.0
marking-3,DY,{'edge41'},0.0, 0.0
marking-5,DY,{'edge41'},0.0, 0.0
marking-7,DY,{'edge41'},0.0, 0.0
marking-9,DY,{'edge41'},0.0, 0.0
marking-3,DZ,{'edge40'},0.0, 0.0
marking-5,DZ,{'edge40'},0.0, 0.0
marking-7,DZ,{'edge40'},0.0, 0.0
marking-9,DZ,{'edge40'},0.0, 0.0
marking-3,E,{'edge10'},0.0, 0.0
marking-5,E,{'edge10'},0.0, 0.0
marking-7,E,{'edge10'},0.0, 0.0
marking-9,E,{'edge10'},0.0, 0.0
marking-3,EA,{'edge40'},0.0, 0.0
marking-5,EA,{'edge40'},0.0, 0.0
marking-7,EA,{'edge40'},0.0, 0.0
marking-9,EA,{'edge40'},0.0, 0.0
marking-3,EAA,{'edge40'},0.0, 0.0
marking-5,EAA,{'edge40'},0.0, 0.0
marking-7,EAA,{'edge40'},0.0, 0.0
marking-9,EAA,{'edge40'},0.0, 0.0
marking-3,EB,{'edge10'},0.0, 0.0
marking-5,EB,{'edge10'},0.0, 0.0
marking-7,EB,{'edge10'},0.0, 0.0
marking-9,EB,{'edge10'},0.0, 0.0
marking-3,EBA,{'edge40'},0.0, 0.0
marking-5,EBA,{'edge40'},0.0, 0.0
marking-7,EBA,{'edge40'},0.0, 0.0
marking-9,EBA,{'edge40'},0.0, 0.0
marking-3,EC,{'edge7'},0.0, 0.0
marking-5,EC,{'edge7'},0.0, 0.0
marking-7,EC,{'edge7'},0.0, 0.0
marking-9,EC,{'edge7'},0.0, 0.0
marking-3,ECA,{'edge40'},0.0, 0.0
marking-5,ECA,{'edge40'},0.0, 0.0
marking-7,ECA,{'edge40'},0.0, 0.0
marking-9,ECA,{'edge40'},0.0, 0.0
marking-3,ED,{'edge6'},0.0, 0.0
marking-5,ED,{'edge6'},0.0, 0.0
marking-7,ED,{'edge6'},0.0, 0.0
marking-9,ED,{'edge6'},0.0, 0.0
marking-3,EDA,{'edge7'},0.0, 0.0
marking-5,EDA,{'edge7'},0.0, 0.0
marking-7,EDA,{'edge7'},0.0, 0.0
marking-9,EDA,{'edge7'},0.0, 0.0
marking-3,EE,{'edge10'},0.0, 0.0
marking-5,EE,{'edge10'},0.0, 0.0
marking-7,EE,{'edge10'},0.0, 0.0
marking-9,EE,{'edge10'},0.0, 0.0
marking-3,EEA,{'edge2'},0.0, 0.0
marking-5,EEA,{'edge2'},0.0, 0.0
marking-7,EEA,{'edge2'},0.0, 0.0
marking-9,EEA,{'edge2'},0.0, 0.0
marking-3,EF,{'edge7'},0.0, 0.0
marking-5,EF,{'edge7'},0.0, 0.0
marking-7,EF,{'edge7'},0.0, 0.0
marking-9,EF,{'edge7'},0.0, 0.0
marking-3,EFA,{'edge10'},0.0, 0.0
marking-5,EFA,{'edge10'},0.0, 0.0
marking-7,EFA,{'edge10'},0.0, 0.0
marking-9,EFA,{'edge10'},0.0, 0.0
marking-3,EG,{'edge4'},0.0, 0.0
marking-5,EG,{'edge4'},0.0, 0.0
marking-7,EG,{'edge4'},0.0, 0.0
marking-9,EG,{'edge4'},0.0, 0.0
marking-3,EGA,{'edge7'},0.0, 0.0
marking-5,EGA,{'edge7'},0.0, 0.0
marking-7,EGA,{'edge7'},0.0, 0.0
marking-9,EGA,{'edge7'},0.0, 0.0
marking-3,EH,{'edge41'},0.0, 0.0
marking-5,EH,{'edge41'},0.0, 0.0
marking-7,EH,{'edge41'},0.0, 0.0
marking-9,EH,{'edge41'},0.0, 0.0
marking-3,EHA,{'edge41'},0.0, 0.0
marking-5,EHA,{'edge41'},0.0, 0.0
marking-7,EHA,{'edge41'},0.0, 0.0
marking-9,EHA,{'edge41'},0.0, 0.0
marking-3,EI,{'edge7'},0.0, 0.0
marking-5,EI,{'edge7'},0.0, 0.0
marking-7,EI,{'edge7'},0.0, 0.0
marking-9,EI,{'edge7'},0.0, 0.0
marking-3,EIA,{'edge2'},0.0, 0.0
marking-5,EIA,{'edge2'},0.0, 0.0
marking-7,EIA,{'edge2'},0.0, 0.0
marking-9,EIA,{'edge2'},0.0, 0.0
marking-3,EJ,{'edge40'},0.0, 0.0
marking-5,EJ,{'edge40'},0.0, 0.0
marking-7,EJ,{'edge40'},0.0, 0.0
marking-9,EJ,{'edge40'},0.0, 0.0
marking-3,EJA,{'edge0'},0.0, 0.0
marking-5,EJA,{'edge0'},0.0, 0.0
marking-7,EJA,{'edge0'},0.0, 0.0
marking-9,EJA,{'edge0'},0.0, 0.0
marking-3,EK,{'edge10'},0.0, 0.0
marking-5,EK,{'edge10'},0.0, 0.0
marking-7,EK,{'edge10'},0.0, 0.0
marking-9,EK,{'edge10'},0.0, 0.0
marking-3,EKA,{'edge10'},0.0, 0.0
marking-5,EKA,{'edge10'},0.0, 0.0
marking-7,EKA,{'edge10'},0.0, 0.0
marking-9,EKA,{'edge10'},0.0, 0.0
marking-3,EL,{'edge7'},0.0, 0.0
marking-5,EL,{'edge7'},0.0, 0.0
marking-7,EL,{'edge7'},0.0, 0.0
marking-9,EL,{'edge7'},0.0, 0.0
marking-3,ELA,{'edge10'},0.0, 0.0
marking-5,ELA,{'edge10'},0.0, 0.0
marking-7,ELA,{'edge10'},0.0, 0.0
marking-9,ELA,{'edge10'},0.0, 0.0
marking-3,EM,{'edge6'},0.0, 0.0
marking-5,EM,{'edge6'},0.0, 0.0
marking-7,EM,{'edge6'},0.0, 0.0
marking-9,EM,{'edge6'},0.0, 0.0
marking-3,EMA,{'edge6'},0.0, 0.0
marking-5,EMA,{'edge6'},0.0, 0.0
marking-7,EMA,{'edge6'},0.0, 0.0
marking-9,EMA,{'edge6'},0.0, 0.0
marking-3,EN,{'edge41'},0.0, 0.0
marking-5,EN,{'edge41'},0.0, 0.0
marking-7,EN,{'edge41'},0.0, 0.0
marking-9,EN,{'edge41'},0.0, 0.0
marking-3,ENA,{'edge6'},0.0, 0.0
marking-5,ENA,{'edge6'},0.0, 0.0
marking-7,ENA,{'edge6'},0.0, 0.0
marking-9,ENA,{'edge6'},0.0, 0.0
marking-3,EO,{'edge7'},0.0, 0.0
marking-5,EO,{'edge7'},0.0, 0.0
marking-7,EO,{'edge7'},0.0, 0.0
marking-9,EO,{'edge7'},0.0, 0.0
marking-3,EP,{'edge10'},0.0, 0.0
marking-5,EP,{'edge10'},0.0, 0.0
marking-7,EP,{'edge10'},0.0, 0.0
marking-9,EP,{'edge10'},0.0, 0.0
marking-3,EQ,{'edge10'},0.0, 0.0
marking-5,EQ,{'edge10'},0.0, 0.0
marking-7,EQ,{'edge10'},0.0, 0.0
marking-9,EQ,{'edge10'},0.0, 0.0
marking-3,ER,{'edge41'},0.0, 0.0
marking-5,ER,{'edge41'},0.0, 0.0
marking-7,ER,{'edge41'},0.0, 0.0
marking-9,ER,{'edge41'},0.0, 0.0
marking-3,ES,{'edge10'},0.0, 0.0
marking-5,ES,{'edge10'},0.0, 0.0
marking-7,ES,{'edge10'},0.0, 0.0
marking-9,ES,{'edge10'},0.0, 0.0
marking-3,ET,{'edge2'},0.0, 0.0
marking-5,ET,{'edge2'},0.0, 0.0
marking-7,ET,{'edge2'},0.0, 0.0
marking-9,ET,{'edge2'},0.0, 0.0
marking-3,EU,{'edge10'},0.0, 0.0
marking-5,EU,{'edge10'},0.0, 0.0
marking-7,EU,{'edge10'},0.0, 0.0
marking-9,EU,{'edge10'},0.0, 0.0
marking-3,EV,{'edge7'},0.0, 0.0
marking-5,EV,{'edge7'},0.0, 0.0
marking-7,EV,{'edge7'},0.0, 0.0
marking-9,EV,{'edge7'},0.0, 0.0
marking-3,EW,{'edge10'},0.0, 0.0
marking-5,EW,{'edge10'},0.0, 0.0
marking-7,EW,{'edge10'},0.0, 0.0
marking-9,EW,{'edge10'},0.0, 0.0
marking-3,EX,{'edge10'},0.0, 0.0
marking-5,EX,{'edge10'},0.0, 0.0
marking-7,EX,{'edge10'},0.0, 0.0
marking-9,EX,{'edge10'},0.0, 0.0
marking-3,EY,{'edge2'},0.0, 0.0
marking-5,EY,{'edge2'},0.0, 0.0
marking-7,EY,{'edge2'},0.0, 0.0
marking-9,EY,{'edge2'},0.0, 0.0
marking-3,EZ,{'edge10'},0.0, 0.0
marking-5,EZ,{'edge10'},0.0, 0.0
marking-7,EZ,{'edge10'},0.0, 0.0
marking-9,EZ,{'edge10'},0.0, 0.0
marking-3,F,{'edge41'},0.0, 0.0
marking-5,F,{'edge41'},0.0, 0.0
marking-7,F,{'edge41'},0.0, 0.0
marking-9,F,{'edge41'},0.0, 0.0
marking-3,FA,{'edge6'},0.0, 0.0
marking-5,FA,{'edge6'},0.0, 0.0
marking-7,FA,{'edge6'},0.0, 0.0
marking-9,FA,{'edge6'},0.0, 0.0
marking-3,FAA,{'edge10'},0.0, 0.0
marking-5,FAA,{'edge10'},0.0, 0.0
marking-7,FAA,{'edge10'},0.0003329912821451823, 0.0014327458490869865
marking-9,FAA,{'edge10'},0.0, 0.0
marking-3,FB,{'edge7'},0.0, 0.0
marking-5,FB,{'edge7'},0.0, 0.0
marking-7,FB,{'edge7'},0.0, 0.0
marking-9,FB,{'edge7'},0.0, 0.0
marking-3,FBA,{'edge6'},0.0, 0.0
marking-5,FBA,{'edge6'},0.0, 0.0
marking-7,FBA,{'edge6'},0.0, 0.0
marking-9,FBA,{'edge6'},0.0, 0.0
marking-3,FC,{'edge10'},0.0, 0.0
marking-5,FC,{'edge10'},0.0, 0.0
marking-7,FC,{'edge10'},0.0, 0.0
marking-9,FC,{'edge10'},0.0, 0.0
marking-3,FCA,{'edge40'},0.0, 0.0
marking-5,FCA,{'edge40'},0.0, 0.0
marking-7,FCA,{'edge40'},0.0, 0.0
marking-9,FCA,{'edge40'},0.0, 0.0
marking-3,FD,{'edge7'},0.0, 0.0
marking-5,FD,{'edge7'},0.0, 0.0
marking-7,FD,{'edge7'},0.0, 0.0
marking-9,FD,{'edge7'},0.0, 0.0
marking-3,FDA,{'edge41'},0.0, 0.0
marking-5,FDA,{'edge41'},0.0, 0.0
marking-7,FDA,{'edge41'},0.0, 0.0
marking-9,FDA,{'edge41'},0.0, 0.0
marking-3,FE,{'edge10'},0.0, 0.0
marking-5,FE,{'edge10'},0.0, 0.0
marking-7,FE,{'edge10'},0.0, 0.0
marking-9,FE,{'edge10'},0.0, 0.0
marking-3,FEA,{'edge41'},0.0, 0.0
marking-5,FEA,{'edge41'},0.0, 0.0
marking-7,FEA,{'edge41'},0.0, 0.0
marking-9,FEA,{'edge41'},0.0, 0.0
marking-3,FF,{'edge6'},0.0, 0.0
marking-5,FF,{'edge6'},0.0, 0.0
marking-7,FF,{'edge6'},0.0, 0.0
marking-9,FF,{'edge6'},0.0, 0.0
marking-3,FFA,{'edge4'},0.0, 0.0
marking-5,FFA,{'edge4'},0.0, 0.0
marking-7,FFA,{'edge4'},0.0, 0.0
marking-9,FFA,{'edge4'},0.0, 0.0
marking-3,FG,{'edge6'},0.00036295255025227863, 0.0015616587810931431
marking-5,FG,{'edge6'},0.0, 0.0
marking-7,FG,{'edge6'},0.0, 0.0
marking-9,FG,{'edge6'},0.0, 0.0
marking-3,FGA,{'edge40'},0.0, 0.0
marking-5,FGA,{'edge40'},0.0, 0.0
marking-7,FGA,{'edge40'},0.0, 0.0
marking-9,FGA,{'edge40'},0.0, 0.0
marking-3,FH,{'edge40'},0.0, 0.0
marking-5,FH,{'edge40'},0.0, 0.0
marking-7,FH,{'edge40'},0.0, 0.0
marking-9,FH,{'edge40'},0.0, 0.0
marking-3,FHA,{'edge10'},0.0, 0.0
marking-5,FHA,{'edge10'},0.0, 0.0
marking-7,FHA,{'edge10'},0.0, 0.0
marking-9,FHA,{'edge10'},0.0, 0.0
marking-3,FI,{'edge41'},0.0, 0.0
marking-5,FI,{'edge41'},0.0, 0.0
marking-7,FI,{'edge41'},0.0, 0.0
marking-9,FI,{'edge41'},0.0, 0.0
marking-3,FIA,{'edge41'},0.0, 0.0
marking-5,FIA,{'edge41'},0.0, 0.0
marking-7,FIA,{'edge41'},0.0, 0.0
marking-9,FIA,{'edge41'},0.0, 0.0
marking-3,FJ,{'edge2'},0.0, 0.0
marking-5,FJ,{'edge2'},0.0, 0.0
marking-7,FJ,{'edge2'},0.0, 0.0
marking-9,FJ,{'edge2'},0.0, 0.0
marking-3,FJA,{'edge10'},0.0, 0.0
marking-5,FJA,{'edge10'},0.0, 0.0
marking-7,FJA,{'edge10'},0.0, 0.0
marking-9,FJA,{'edge10'},0.0, 0.0
marking-3,FK,{'edge6'},0.0, 0.0
marking-5,FK,{'edge6'},0.0, 0.0
marking-7,FK,{'edge6'},0.0, 0.0
marking-9,FK,{'edge6'},0.0, 0.0
marking-3,FKA,{'edge40'},0.0, 0.0
marking-5,FKA,{'edge40'},0.0, 0.0
marking-7,FKA,{'edge40'},0.0, 0.0
marking-9,FKA,{'edge40'},0.0, 0.0
marking-3,FL,{'edge41'},0.0, 0.0
marking-5,FL,{'edge41'},0.0, 0.0
marking-7,FL,{'edge41'},0.0, 0.0
marking-9,FL,{'edge41'},0.0, 0.0
marking-3,FLA,{'edge4'},0.0, 0.0
marking-5,FLA,{'edge4'},0.0, 0.0
marking-7,FLA,{'edge4'},0.0, 0.0
marking-9,FLA,{'edge4'},0.0, 0.0
marking-3,FM,{'edge6'},0.0, 0.0
marking-5,FM,{'edge6'},0.0, 0.0
marking-7,FM,{'edge6'},0.0, 0.0
marking-9,FM,{'edge6'},0.0, 0.0
marking-3,FMA,{'edge40'},0.0, 0.0
marking-5,FMA,{'edge40'},0.0, 0.0
marking-7,FMA,{'edge40'},0.0, 0.0
marking-9,FMA,{'edge40'},0.0, 0.0
marking-3,FN,{'edge10'},0.0, 0.0
marking-5,FN,{'edge10'},0.0, 0.0
marking-7,FN,{'edge10'},0.0, 0.0
marking-9,FN,{'edge10'},0.0, 0.0
marking-3,FNA,{'edge41'},0.0, 0.0
marking-5,FNA,{'edge41'},0.0, 0.0
marking-7,FNA,{'edge41'},0.0, 0.0
marking-9,FNA,{'edge41'},0.0, 0.0
marking-3,FO,{'edge40'},0.0, 0.0
marking-5,FO,{'edge40'},0.0, 0.0
marking-7,FO,{'edge40'},0.0, 0.0
marking-9,FO,{'edge40'},0.0, 0.0
marking-3,FP,{'edge6'},0.0, 0.0
marking-5,FP,{'edge6'},0.0, 0.0
marking-7,FP,{'edge6'},0.0, 0.0
marking-9,FP,{'edge6'},0.0, 0.0
marking-3,FQ,{'edge41'},0.0, 0.0
marking-5,FQ,{'edge41'},0.0, 0.0
marking-7,FQ,{'edge41'},0.0, 0.0
marking-9,FQ,{'edge41'},0.0, 0.0
marking-3,FR,{'edge6'},0.0, 0.0
marking-5,FR,{'edge6'},0.0, 0.0
marking-7,FR,{'edge6'},0.0, 0.0
marking-9,FR,{'edge6'},0.0, 0.0
marking-3,FS,{'edge10'},0.0, 0.0
marking-5,FS,{'edge10'},0.0, 0.0
marking-7,FS,{'edge10'},0.0, 0.0
marking-9,FS,{'edge10'},0.0, 0.0
marking-3,FT,{'edge10'},0.0, 0.0
marking-5,FT,{'edge10'},0.0, 0.0
marking-7,FT,{'edge10'},0.0, 0.0
marking-9,FT,{'edge10'},0.0, 0.0
marking-3,FU,{'edge6'},0.0, 0.0
marking-5,FU,{'edge6'},0.0, 0.0
marking-7,FU,{'edge6'},0.0, 0.0
marking-9,FU,{'edge6'},0.0, 0.0
marking-3,FV,{'edge7'},0.0, 0.0
marking-5,FV,{'edge7'},0.0, 0.0
marking-7,FV,{'edge7'},0.0, 0.0
marking-9,FV,{'edge7'},0.0, 0.0
marking-3,FW,{'edge4'},0.0, 0.0
marking-5,FW,{'edge4'},0.0, 0.0
marking-7,FW,{'edge4'},0.0, 0.0
marking-9,FW,{'edge4'},0.0, 0.0
marking-3,FX,{'edge40'},0.0, 0.0
marking-5,FX,{'edge40'},0.0, 0.0
marking-7,FX,{'edge40'},0.0, 0.0
marking-9,FX,{'edge40'},0.0, 0.0
marking-3,FY,{'edge10'},0.0, 0.0
marking-5,FY,{'edge10'},0.0, 0.0
marking-7,FY,{'edge10'},0.0, 0.0
marking-9,FY,{'edge10'},0.0, 0.0
marking-3,FZ,{'edge6'},0.0, 0.0
marking-5,FZ,{'edge6'},0.0, 0.0
marking-7,FZ,{'edge6'},0.0, 0.0
marking-9,FZ,{'edge6'},0.0, 0.0
marking-3,G,{'edge7'},0.0, 0.0
marking-5,G,{'edge7'},0.0, 0.0
marking-7,G,{'edge7'},0.0, 0.0
marking-9,G,{'edge7'},0.0, 0.0
marking-3,GA,{'edge7'},0.0, 0.0
marking-5,GA,{'edge7'},0.0, 0.0
marking-7,GA,{'edge7'},0.0, 0.0
marking-9,GA,{'edge7'},0.0, 0.0
marking-3,GAA,{'edge10'},0.0, 0.0
marking-5,GAA,{'edge10'},0.0, 0.0
marking-7,GAA,{'edge10'},0.0, 0.0
marking-9,GAA,{'edge10'},0.0, 0.0
marking-3,GB,{'edge2'},0.0, 0.0
marking-5,GB,{'edge2'},0.0, 0.0
marking-7,GB,{'edge2'},0.0, 0.0
marking-9,GB,{'edge2'},0.0, 0.0
marking-3,GBA,{'edge41'},0.0, 0.0
marking-5,GBA,{'edge41'},0.0, 0.0
marking-7,GBA,{'edge41'},0.0, 0.0
marking-9,GBA,{'edge41'},0.0, 0.0
marking-3,GC,{'edge40'},0.0, 0.0
marking-5,GC,{'edge40'},0.0, 0.0
marking-7,GC,{'edge40'},0.0, 0.0
marking-9,GC,{'edge40'},0.0, 0.0
marking-3,GCA,{'edge40'},0.0, 0.0
marking-5,GCA,{'edge40'},0.0, 0.0
marking-7,GCA,{'edge40'},0.0, 0.0
marking-9,GCA,{'edge40'},0.0, 0.0
marking-3,GD,{'edge41'},0.0, 0.0
marking-5,GD,{'edge41'},0.0, 0.0
marking-7,GD,{'edge41'},0.0, 0.0
marking-9,GD,{'edge41'},0.0, 0.0
marking-3,GDA,{'edge40'},0.0, 0.0
marking-5,GDA,{'edge40'},0.0, 0.0
marking-7,GDA,{'edge40'},0.0, 0.0
marking-9,GDA,{'edge40'},0.0, 0.0
marking-3,GE,{'edge6'},0.0, 0.0
marking-5,GE,{'edge6'},0.0, 0.0
marking-7,GE,{'edge6'},0.0, 0.0
marking-9,GE,{'edge6'},0.0, 0.0
marking-3,GEA,{'edge40'},0.0, 0.0
marking-5,GEA,{'edge40'},0.0, 0.0
marking-7,GEA,{'edge40'},0.0, 0.0
marking-9,GEA,{'edge40'},0.0, 0.0
marking-3,GF,{'edge6'},0.0, 0.0
marking-5,GF,{'edge6'},0.0, 0.0
marking-7,GF,{'edge6'},0.0, 0.0
marking-9,GF,{'edge6'},0.0, 0.0
marking-3,GFA,{'edge6'},0.0, 0.0
marking-5,GFA,{'edge6'},0.0, 0.0
marking-7,GFA,{'edge6'},0.0, 0.0
marking-9,GFA,{'edge6'},0.0, 0.0
marking-3,GG,{'edge6'},0.0, 0.0
marking-5,GG,{'edge6'},0.0, 0.0
marking-7,GG,{'edge6'},0.0, 0.0
marking-9,GG,{'edge6'},0.0, 0.0
marking-3,GGA,{'edge6'},0.0, 0.0
marking-5,GGA,{'edge6'},0.0, 0.0
marking-7,GGA,{'edge6'},0.0, 0.0
marking-9,GGA,{'edge6'},0.0, 0.0
marking-3,GH,{'edge6'},0.0, 0.0
marking-5,GH,{'edge6'},0.0, 0.0
marking-7,GH,{'edge6'},0.0, 0.0
marking-9,GH,{'edge6'},0.0, 0.0
marking-3,GHA,{'edge2'},0.0, 0.0
marking-5,GHA,{'edge2'},0.00033171971638997394, 0.0014272747432193516
marking-7,GHA,{'edge2'},0.0, 0.0
marking-9,GHA,{'edge2'},0.0, 0.0
marking-3,GI,{'edge7'},0.0, 0.0
marking-5,GI,{'edge7'},0.0, 0.0
marking-7,GI,{'edge7'},0.0, 0.0
marking-9,GI,{'edge7'},0.0, 0.0
marking-3,GIA,{'edge41'},0.0, 0.0
marking-5,GIA,{'edge41'},0.0, 0.0
marking-7,GIA,{'edge41'},0.0, 0.0
